date_time,price,buy_time,sell_time
2018-01-22,11513.42,,
2018-01-23,11223.064,,
2018-01-24,11282.25833,,
2018-01-25,11392.03,,
2018-01-26,10969.815,,
2018-01-27,11524.77667,,
2018-01-28,11431.37,,
2018-01-29,11212.655,,
2018-01-30,10184.06167,,
2018-01-31,10082.52,,
2018-02-01,9083.258333,,
2018-02-02,8901.901667,,
2018-02-03,8852.73,,
2018-02-04,8400.648333,,
2018-02-05,6838.816667,,
2018-02-06,6925.46,,
2018-02-07,8099.958333,,
2018-02-08,8240.536667,,
2018-02-09,8245.08,,
2018-02-10,8319.876566,,
2018-02-11,8343.455,8343.455,
2018-02-12,8068.02,,
2018-02-13,8597.7675,,
2018-02-14,9334.633333,,
2018-02-15,9471.64,,
2018-02-16,10127.16167,,
2018-02-17,10841.99167,,
2018-02-18,11085.83,,
2018-02-19,11110.965,,
2018-02-20,11390.39167,,
2018-02-21,11245.98,,
2018-02-22,9931.071667,,
2018-02-23,10162.11667,,
2018-02-24,10171.3,,
2018-02-25,9696.593333,,
2018-02-26,10348.60333,,
2018-02-27,10319.46,,
2018-02-28,10370.165,,
2018-03-01,11009.38167,,
2018-03-02,10931.12,,
2018-03-03,11326.94833,,
2018-03-04,11430.18167,,
2018-03-05,11516.83,,
2018-03-06,10763.19833,,
2018-03-07,10118.058,,
2018-03-08,9920.46,,9920.46
2018-03-09,9089.278333,,
2018-03-10,8746.002,,
2018-03-11,8777.37,,
2018-03-12,9182.843333,,
2018-03-13,9154.7,,
2018-03-14,9153.54,,
2018-03-15,8358.121667,,
2018-03-16,8530.402,,
2018-03-17,8297.89,,
2018-03-18,8171.415,,
2018-03-19,8412.033333,,
2018-03-20,8605.64,,
2018-03-21,8947.753333,,
2018-03-22,8690.408333,,
2018-03-23,8725.37,,
2018-03-24,8662.378333,,
2018-03-25,8617.296667,,
2018-03-26,8457.96,,
2018-03-27,7876.195,,
2018-03-28,7960.38,,
2018-03-29,7950.61,,
2018-03-30,6882.531667,,
2018-03-31,6935.48,,
2018-04-01,6937.56,,
2018-04-02,7035.848333,,
2018-04-03,7410.435,,
2018-04-04,7426.48,,
2018-04-05,6826.51,,
2018-04-06,6603.876667,,
2018-04-07,6634.68,,
2018-04-08,7017.656667,,
2018-04-09,6699.273333,,
2018-04-10,6784.41,6784.41,
2018-04-11,6926.266667,,
2018-04-12,7847.845,,
2018-04-13,7941.46,,
2018-04-14,8036.511051,,
2018-04-15,8340.748333,,
2018-04-16,8368.1,,
2018-04-17,7895.416926,,
2018-04-18,8164.937426,,
2018-04-19,8175.96,,
2018-04-20,8852.718333,,
2018-04-21,8807.205,,
2018-04-22,8930.6,,
2018-04-23,8933.861667,,
2018-04-24,9555.542,,
2018-04-25,9658.11,,
2018-04-26,9258.398333,,
2018-04-27,9010.32,,
2018-04-28,8928.55,,
2018-04-29,9334.281667,,
2018-04-30,9259.57,,
2018-05-01,9239.55,,
2018-05-02,9221.426,,
2018-05-03,9639.268333,,
2018-05-04,9753.35,,
2018-05-05,9803.306667,,
2018-05-06,9630.136277,,
2018-05-07,9631.44,,
2018-05-08,9228.608333,,9228.608333
2018-05-09,9322.041667,,
2018-05-10,9310.37,,
2018-05-11,8468.788,,
2018-05-12,8484.346667,,
2018-05-13,8463.52,,
2018-05-14,8652.038333,,
2018-05-15,8511.458,,
2018-05-16,8471.06,,
2018-05-17,8106.118333,,
2018-05-18,8240.055,,
2018-05-19,8239.08,,
2018-05-20,8507.406667,,
2018-05-21,8385.556187,,
2018-05-22,8396.63,,
2018-05-23,7555.74,,
2018-05-24,7566.193333,,
2018-05-25,7576.78,,
2018-05-26,7342.908333,,
2018-05-27,7361.831667,,
2018-05-28,7344.56,,
2018-05-29,7459.876667,,
2018-05-30,7385.395,,
2018-05-31,7386.72,,
2018-06-01,7535.146667,,
2018-06-02,7645.146667,,
2018-06-03,7637.14,,
2018-06-04,7500.273333,,
2018-06-05,7615.722142,,
2018-06-06,7619.43,,
2018-06-07,7676.271667,,
2018-06-08,7620.153333,,
2018-06-09,7615.54,,
2018-06-10,6776.888333,,
2018-06-11,6875.678333,,
2018-06-12,6879.31,,
2018-06-13,6315.7,,
2018-06-14,6647.013333,,
2018-06-15,6637.41,,
2018-06-16,6509.426667,,
2018-06-17,6464.411667,,
2018-06-18,6445.79,,
2018-06-19,6737.0,,
2018-06-20,6714.718333,,
2018-06-21,6760.83,,
2018-06-22,6332.573333,,
2018-06-23,6141.605833,,
2018-06-24,6170.46,,
2018-06-25,6211.4475,,
2018-06-26,6218.595,,
2018-06-27,6097.46,,
2018-06-28,6107.896154,,
2018-06-29,5908.7025,,
2018-06-30,6223.28,6223.28,
2018-07-01,6374.754167,,
2018-07-02,6466.069167,,
2018-07-03,6626.44,,
2018-07-04,6593.289167,,
2018-07-05,6603.376667,,
2018-07-06,6555.51,,
