date_time,price,buy_time,sell_time
2018-07-07,6594.281667,,
2018-07-08,6753.559167,,
2018-07-09,6724.04,,
2018-07-10,6510.791667,,
2018-07-11,6377.363333,,
2018-07-12,6403.18,,
2018-07-13,6244.3575,,
2018-07-14,6241.0,,
2018-07-15,6248.84,,
2018-07-16,6514.390833,,
2018-07-17,6869.910833,,
2018-07-18,7321.62,,
2018-07-19,7396.401667,,
2018-07-20,7428.045,,
2018-07-21,7334.99,,
2018-07-22,7451.289167,,
2018-07-23,7689.884167,,
2018-07-24,7715.1,,
2018-07-25,8251.165,,
2018-07-26,8187.324167,,
2018-07-27,7939.81,,
2018-07-28,8182.251667,,
2018-07-29,8206.341667,,
2018-07-30,8220.91,,
2018-07-31,7916.800833,,
2018-08-01,7570.869167,,
2018-08-02,7607.7,,7607.7
2018-08-03,7394.499167,,
2018-08-04,7247.769167,,
2018-08-05,7011.28,,
2018-08-06,6988.079167,,
2018-08-07,6993.513333,,
2018-08-08,6718.23,,
2018-08-09,6396.7725,,
2018-08-10,6396.494667,,
2018-08-11,6138.96,,
2018-08-12,6311.131667,,
2018-08-13,6347.07,,
2018-08-14,6252.13,,
2018-08-15,6362.676923,,
2018-08-16,6342.629231,,
2018-08-17,6312.75,,
2018-08-18,6436.720833,,
2018-08-19,6404.063333,,
2018-08-20,6486.58,,
2018-08-21,6401.246154,,
2018-08-22,6575.229167,,
2018-08-23,6354.57,,
2018-08-24,6543.645714,,
2018-08-25,6719.429231,,
2018-08-26,6738.27,,
2018-08-27,6719.266154,,
2018-08-28,7000.04,,
2018-08-29,7078.19,,
2018-08-30,6932.6625,,
2018-08-31,6981.946154,,
2018-09-01,7018.78,,
2018-09-02,7247.935385,,
2018-09-03,7260.949231,,
2018-09-04,7265.08,,
2018-09-05,7113.069231,,
2018-09-06,6433.271667,,
2018-09-07,6501.19,,
2018-09-08,6366.1075,,
2018-09-09,6286.425833,,
2018-09-10,6240.98,,
2018-09-11,6296.320833,,
2018-09-12,6273.1375,,
2018-09-13,6326.04,,
2018-09-14,6499.0625,,
2018-09-15,6518.655,,
2018-09-16,6522.39,,
2018-09-17,6400.600833,,
2018-09-18,6296.631667,,
2018-09-19,6342.39,,
2018-09-20,6418.562667,,
2018-09-21,6669.990833,,
2018-09-22,6756.12,,
2018-09-23,6710.445,,
2018-09-24,6639.304167,,
2018-09-25,6583.45,,
2018-09-26,6468.631667,,
2018-09-27,6535.476667,,
2018-09-28,6686.08,,
2018-09-29,6550.474167,,
2018-09-30,6593.135,,
2018-10-01,6611.02,,
2018-10-02,6562.641667,,
2018-10-03,6470.4025,,
2018-10-04,6483.73,,
2018-10-05,6568.549167,,
2018-10-06,6581.486667,,
2018-10-07,6573.62,,
2018-10-08,6618.567692,,
2018-10-09,6621.711667,,
2018-10-10,6626.85,,
2018-10-11,6248.635833,,
2018-10-12,6260.530833,,
2018-10-13,6247.0,,
2018-10-14,6299.399167,,
2018-10-15,6452.571667,,
2018-10-16,6599.17,,
2018-10-17,6596.276154,,
2018-10-18,6568.040769,,
2018-10-19,6509.61,,
2018-10-20,6488.825833,,
2018-10-21,6531.601667,,
2018-10-22,6504.78,,
2018-10-23,6481.426,,
2018-10-24,6508.31,,
2018-10-25,6489.77,,
2018-10-26,6473.753333,,
2018-10-27,6465.9175,,
2018-10-28,6457.21,,
2018-10-29,6382.668333,,
2018-10-30,6309.452857,,
2018-10-31,6301.61,,
2018-11-01,6342.280833,,
2018-11-02,6387.674167,,
2018-11-03,6390.42,,
2018-11-04,6391.873333,,
2018-11-05,6436.965,,
2018-11-06,6437.76,,
2018-11-07,6538.79,,
2018-11-08,6486.251667,,
2018-11-09,6444.97,,
2018-11-10,6399.033333,,
2018-11-11,6378.268333,,
2018-11-12,6408.53,,
2018-11-13,6372.063333,,
2018-11-14,6176.155,,
2018-11-15,5756.77,,
2018-11-16,5596.1925,,
2018-11-17,5558.243333,,
2018-11-18,5572.44,,
2018-11-19,5303.9425,,
2018-11-20,4671.97,,
2018-11-21,4491.98,,
2018-11-22,4548.7975,,
2018-11-23,4309.3375,,
2018-11-24,4352.98,,
2018-11-25,3823.511667,,
2018-11-26,3920.536667,,
2018-11-27,3793.35,,
2018-11-28,4103.453846,,
2018-11-29,4263.783333,,
2018-11-30,4278.77,,
2018-12-01,4116.7775,,
2018-12-02,4167.546667,,
2018-12-03,4140.6,,
2018-12-04,3961.493333,,
2018-12-05,3858.349167,,
2018-12-06,3744.98,,
2018-12-07,3405.643333,,
2018-12-08,3435.34,,
2018-12-09,3453.66,,
2018-12-10,3523.96,,
2018-12-11,3426.19,3426.19,
2018-12-12,3407.28,,
2018-12-13,3406.7625,,
2018-12-14,3278.374167,,
2018-12-15,3242.42,,
2018-12-16,3271.238333,,
2018-12-17,3392.405,,
2018-12-18,3556.54,,
2018-12-19,3808.0425,,
