date,diff
9/11/16,0.0
9/12/16,-11.980000000000018
9/13/16,1.25
9/14/16,-2.099999999999909
9/15/16,1.5599999999999454
9/16/16,-1.2699999999999818
9/17/16,-2.07000000000005
9/18/16,4.540000000000077
9/19/16,-1.3899999999999864
9/20/16,-1.5300000000000864
9/21/16,-9.779999999999973
9/22/16,-1.4600000000000364
9/23/16,-3.339999999999918
9/24/16,9.799999999999955
9/25/16,-2.1399999999999864
9/26/16,-2.759999999999991
9/27/16,6.980000000000018
9/28/16,-0.2900000000000773
9/29/16,-1.8199999999999363
9/30/16,5.539999999999964
10/1/16,5.430000000000064
10/2/16,-1.8400000000000318
10/3/16,-1.1299999999999955
10/4/16,-2.230000000000018
10/5/16,-2.4400000000000546
10/6/16,4.900000000000091
10/7/16,5.1299999999999955
10/8/16,-2.4700000000000273
10/9/16,0.9099999999999682
10/10/16,1.8899999999999864
10/11/16,-2.769999999999982
10/12/16,20.24000000000001
10/13/16,0.9500000000000455
10/14/16,-1.9400000000000546
10/15/16,3.9200000000000728
10/16/16,3.4799999999999045
10/17/16,-2.449999999999932
10/18/16,-2.6800000000000637
10/19/16,-7.039999999999964
10/20/16,-1.5299999999999727
10/21/16,4.199999999999932
10/22/16,23.56000000000006
10/23/16,-2.230000000000018
10/24/16,-1.8600000000000136
10/25/16,3.919999999999959
10/26/16,-3.8599999999999
10/27/16,30.769999999999982
10/28/16,5.459999999999923
10/29/16,-1.7699999999999818
10/30/16,12.090000000000032
10/31/16,4.0
11/1/16,-4.990000000000009
11/2/16,36.32000000000005
11/3/16,-47.16000000000008
11/4/16,-2.4799999999999045
11/5/16,21.09999999999991
11/6/16,7.210000000000036
11/7/16,-2.0399999999999636
11/8/16,-0.9900000000000091
11/9/16,11.959999999999923
11/10/16,0.57000000000005
11/11/16,-6.0499999999999545
11/12/16,-11.740000000000009
11/13/16,-1.4300000000000637
11/14/16,4.180000000000064
11/15/16,4.449999999999932
11/16/16,0.82000000000005
11/17/16,25.230000000000018
11/18/16,10.559999999999945
11/19/16,1.4600000000000364
11/20/16,-19.920000000000073
11/21/16,9.470000000000027
11/22/16,-1.5599999999999454
11/23/16,4.659999999999968
11/24/16,-4.17999999999995
11/25/16,-1.8100000000000591
11/26/16,-1.9700000000000273
11/27/16,-5.709999999999923
11/28/16,-0.650000000000091
11/29/16,5.400000000000091
11/30/16,9.980000000000018
12/1/16,-0.6400000000001
12/2/16,30.379999999999995
12/3/16,-8.099999999999909
12/4/16,-1.3600000000000136
12/5/16,-8.340000000000032
12/6/16,1.990000000000009
12/7/16,2.3700000000000045
12/8/16,10.730000000000018
12/9/16,0.2999999999999545
12/10/16,-0.9399999999999409
12/11/16,7.919999999999959
12/12/16,0.0
12/13/16,0.9900000000000091
12/14/16,-3.1000000000000227
12/15/16,1.8600000000000136
12/16/16,-0.8700000000000045
12/17/16,12.82000000000005
12/18/16,-0.3000000000000682
12/19/16,0.2699999999999818
12/20/16,4.420000000000073
12/21/16,31.120000000000005
12/22/16,10.759999999999991
12/23/16,66.33999999999992
12/24/16,-9.699999999999932
12/25/16,0.9900000000000091
12/26/16,4.730000000000018
12/27/16,33.039999999999964
12/28/16,-0.029999999999972715
12/29/16,33.039999999999964
12/30/16,-11.230000000000018
12/31/16,5.970000000000027
1/1/17,39.60000000000002
1/2/17,18.25
1/3/17,-2.550000000000068
1/4/17,113.34000000000003
1/5/17,-132.09000000000003
1/6/17,4.980000000000018
1/7/17,-102.81999999999994
1/8/17,11.309999999999945
1/9/17,2.3500000000000227
1/10/17,-4.440000000000055
1/11/17,-120.82999999999993
1/12/17,-4.300000000000068
1/13/17,45.370000000000005
1/14/17,-8.379999999999995
1/15/17,1.6399999999999864
1/16/17,10.950000000000045
1/17/17,73.34000000000003
1/18/17,2.759999999999991
1/19/17,-10.80112500000007
1/20/17,-2.1777874999999085
1/21/17,2.018912499999942
1/22/17,22.96362499999998
1/23/17,3.469987500000002
1/24/17,-2.10361249999994
1/25/17,-26.924375000000055
1/26/17,22.910624999999982
1/27/17,-0.90625
1/28/17,5.2622499999999945
1/29/17,-4.379249999999956
1/30/17,-3.742999999999938
1/31/17,52.516075
2/1/17,14.997799999999984
2/2/17,3.71612499999992
2/3/17,29.607000000000085
2/4/17,17.97241299999996
2/5/17,3.0705869999999322
2/6/17,-10.056249999999864
2/7/17,26.096249999999827
2/8/17,2.730000000000018
2/9/17,-76.73699999999997
2/10/17,23.000500000000102
2/11/17,-1.5135000000000218
2/12/17,3.0146250000000236
2/13/17,-0.7272500000000264
2/14/17,1.3226250000000164
2/15/17,11.125988000000007
2/16/17,22.882137000000057
2/17/17,-0.008125000000063665
2/18/17,21.437138000000004
2/19/17,-3.8578520000000935
2/20/17,-1.9092860000000655
2/21/17,72.91842900000006
2/22/17,-0.5652410000000145
2/23/17,6.7868120000000545
2/24/17,44.856250000000045
2/25/17,-24.260536000000002
2/26/17,-0.23571400000014364
2/27/17,40.38195000000019
2/28/17,-3.1866640000000643
3/1/17,3.3247140000000854
3/2/17,68.52081699999985
3/3/17,25.72918300000015
3/4/17,1.8599999999999
3/5/17,-16.066700000000083
3/6/17,4.264075000000048
3/7/17,4.302625000000035
3/8/17,-122.10670000000005
3/9/17,35.07584300000008
3/10/17,-0.3791430000001128
3/11/17,-12.930124999999862
3/12/17,48.334749999999985
3/13/17,0.18537500000002183
3/14/17,17.69078599999989
3/15/17,12.028839000000062
3/16/17,-0.39962500000001455
3/17/17,-165.82811199999992
3/18/17,-138.93952550000006
3/19/17,15.457637500000033
3/20/17,81.39448799999991
3/21/17,69.54555499999992
3/22/17,-5.630042999999887
3/23/17,-74.21100000000001
3/24/17,-96.86928569999998
3/25/17,-13.98971430000006
3/26/17,28.856312500000058
3/27/17,80.44293750000008
3/28/17,3.810749999999871
3/29/17,-0.46450000000004366
3/30/17,-2.670949999999948
3/31/17,-3.164549999999963
4/1/17,52.18957099999989
4/2/17,12.239553999999998
4/3/17,-19.179124999999885
4/4/17,61.61036300000001
4/5/17,-8.521048999999948
4/6/17,0.4506859999999051
4/7/17,56.92425000000003
4/8/17,-9.304411999999957
4/9/17,2.8801619999999275
