date_time,price,buy_time,sell_time
2018-12-20,3982.850833,,
2018-12-21,4135.19,,
2018-12-22,3910.973333,,
2018-12-23,4027.478333,,
2018-12-24,3995.17,,
2018-12-25,3813.88,,
2018-12-26,3825.379167,,
2018-12-27,3848.21,,
2018-12-28,3743.905,,
2018-12-29,3912.285833,,
2018-12-30,3770.36,,
2018-12-31,3791.545833,,
2019-01-01,3752.271667,,
2019-01-02,3855.88,,
2019-01-03,3865.7975,,
2019-01-04,3822.626667,,
2019-01-05,3856.62,,
2019-01-06,3920.456667,,
2019-01-07,4036.093333,,
2019-01-08,4032.25,,
2019-01-09,4034.138333,,
2019-01-10,3812.585833,,
2019-01-11,3646.25,,
2019-01-12,3646.345833,,3646.345833
2019-01-13,3599.841667,,
2019-01-14,3531.96,,
2019-01-15,3656.785,,
2019-01-16,3621.270833,,
2019-01-17,3621.43,,
2019-01-18,3632.395,,
2019-01-19,3690.523333,,
2019-01-20,3703.98,,
2019-01-21,3548.4275,,
2019-01-22,3540.02,,
2019-01-23,3587.35,,
2019-01-24,3566.4,,
2019-01-25,3586.25,,
2019-01-26,3577.79,,
2019-01-27,3576.3,,
2019-01-28,3554.5,,
2019-01-29,3448.58,,
2019-01-30,3421.6,,
2019-01-31,3470.0,,
2019-02-01,3444.81,,
2019-02-02,3475.33,,
2019-02-03,3506.22,3506.22,
2019-02-04,3456.02,,
2019-02-05,3452.35,,
2019-02-06,3467.34,,
2019-02-07,3405.7,,
2019-02-08,3394.76,,
2019-02-09,3661.08,,
2019-02-10,3664.38,,
2019-02-11,3686.29,,
2019-02-12,3629.47,,
2019-02-13,3632.42,,
2019-02-14,3614.5,,
2019-02-15,3600.31,,
2019-02-16,3608.2,,
2019-02-17,3619.55,,
2019-02-18,3670.74,,
2019-02-19,3910.8,,
2019-02-20,3926.53,,
2019-02-21,3987.18,,
2019-02-22,3944.88,,
2019-02-23,3983.48,,
2019-02-24,4139.6,,
2019-02-25,3766.89,,
2019-02-26,3848.33,,
2019-02-27,3831.45,,
2019-02-28,3833.23,,
2019-03-01,3850.08,,
2019-03-02,3834.62,,3834.62
2019-03-03,3831.44,,
2019-03-04,3814.58,,
2019-03-05,3730.98,,
2019-03-06,3872.25,,
2019-03-07,3876.85,,
2019-03-08,3886.82,,
2019-03-09,3875.96,,
2019-03-10,3950.56,,
2019-03-11,3928.17,,
2019-03-12,3881.09,,
2019-03-13,3892.51,,
2019-03-14,3877.77,,
2019-03-15,3885.21,,
2019-03-16,3936.5,,
2019-03-17,4015.95,,
2019-03-18,3994.92,,
2019-03-19,3998.77,,
2019-03-20,4029.11,,
2019-03-21,4056.4,,
2019-03-22,3992.34,,
2019-03-23,3999.06,,
2019-03-24,4011.92,,
2019-03-25,3994.11,,
2019-03-26,3935.89,,
2019-03-27,3947.74,,
2019-03-28,4048.51,,
2019-03-29,4037.37,,
2019-03-30,4115.55,4115.55,
2019-03-31,4114.44,,
2019-04-01,4114.16,,
2019-04-02,4152.53,,
2019-04-03,4882.88,,
2019-04-04,4959.81,,
2019-04-05,4911.24,,
2019-04-06,5028.77,,
2019-04-07,5053.52,,
2019-04-08,5189.39,,
2019-04-09,5268.71,,
2019-04-10,5175.81,,
2019-04-11,5310.18,,
2019-04-12,5035.02,,
2019-04-13,5072.85,,
2019-04-14,5064.62,,
2019-04-15,5152.51,,
2019-04-16,5036.18,,5036.18
2019-04-17,5196.65,,
2019-04-18,5220.37,,
2019-04-19,5276.31,,
2019-04-20,5277.04,,
2019-04-21,5309.28,,
2019-04-22,5281.83,,
2019-04-23,5377.19,,
2019-04-24,5518.16,,
2019-04-25,5434.19,,
2019-04-26,5195.61,,
2019-04-27,5292.83,,
2019-04-28,5280.19,,
2019-04-29,5301.29,,
2019-04-30,5260.65,,
2019-05-01,5269.79,,
2019-05-02,5326.67,,
2019-05-03,5390.16,,
2019-05-04,5657.14,,
2019-05-05,5771.08,5771.08,
2019-05-06,5717.66,,
2019-05-07,5684.47,,
2019-05-08,5755.72,,
2019-05-09,5936.72,,
2019-05-10,6146.91,,
2019-05-11,6348.02,,
2019-05-12,7248.31,,
2019-05-13,6978.63,,
2019-05-14,7823.11,,
2019-05-15,7992.69,,
2019-05-16,8206.9,,
2019-05-17,7885.96,,
2019-05-18,7362.22,,
2019-05-19,7265.05,,
2019-05-20,8193.7,,
2019-05-21,8007.03,,
2019-05-22,7952.5,,
2019-05-23,7625.93,,
2019-05-24,7880.29,,
2019-05-25,8003.26,,8003.26
2019-05-26,8071.45,,
2019-05-27,8744.42,,
2019-05-28,8770.06,,
2019-05-29,8719.88,,
2019-05-30,8662.98,,
2019-05-31,8272.46,,
2019-06-01,8553.81,,
2019-06-02,8554.8,,
2019-06-03,8739.03,,
